text,label
không_gian hẹp,2
"thực_phẩm giống nhau ở tất_cả các vấn_đề của macd là đỗ xe , có_thể đỗ xe , sau đó không_thể đỗ , trên và trên đó thay_đổi hàng ngày",0
"khi đặt_hàng ở đây , hãy chuẩn_bị cho thực_tế là bạn sẽ không chờ_đợi nhân_viên giúp_đỡ , bởi_vì người việt_nam sử_dụng một nhân_viên duy_nhất làm người phục_vụ , buộc anh ta phải hoàn_toàn đặt_hàng tại điểm tự đặt_hàng và chỉ cho anh ta thấy một ngón tay để nhấn . đây là đáy . tại_sao nhân_viên ở đây không coi_trọng quá nhiều và không làm công_việc của họ một câu hỏi khác . thực_tế là nếu bạn cần giúp_đỡ , nhân_viên sẽ bận_rộn với một_số điều vô_nghĩa",0
quá đông_đúc . phòng tắm luôn là một mớ hỗn_độn .,0
đầy ví của tôi bằng penny . đẹp,0
mcdonald vô_điều_kiện khi đi du_lịch với trẻ_em . hà_nội mcdonald cũng tốt tôi thích bọn trẻ vì tôi ăn sáng và ăn mac buổi sáng tại hoan ki mình lake . cỏ sạch và mac morning ice cream coffee rất ngon,1
"dịch_vụ của mcdonald không tốt những ngày này . nó sẽ phải chờ khá lâu và gây ra lỗi trong sản_phẩm . dịch_vụ này rất tốt và dịch_vụ này tốt trong quá_khứ , nhưng ngày_nay nó khá tệ .",0
nó không khác gì hàn_quốc,2
5 sao,1
quán rộng_rãi thoải_mái matcha trà xanh ổn,1
"tôi đến việt_nam và ăn cà_phê ngon nhất ở đây_đó không phải là một quán cà_phê latte , nó không phải là một quán cà_phê , mà là nó là gì giá rất cao . đây là lần đầu_tiên để ánh_sáng mcdonalds tôi hy_vọng bạn đi ra khỏi đây và có những bữa ăn và cà_phê chất_lượng khác",0
chơ đô ăn qua lâu,0
nhân_viên tốt và dịch_vụ tuyệt_vời .,1
giống như tất_cả các mcdonalds,2
"thức_ăn phù_hợp với những gì bạn mong_đợi từ mcdonald . dịch_vụ này cực_kỳ chậm mặc_dù . tôi đã đi hai lần và một lần nó bận_rộn và lần còn lại có 5 nhân_viên trong bếp và tôi có đơn đặt_hàng duy_nhất trong quá_trình và vẫn mất nhiều thời_gian . ngoài_ra , họ có rất nhiều đặc_biệt được đăng trên ứng_dụng của họ . bạn có_thể quét mã từ ứng_dụng bằng các ki_ốt nếu bạn cũng muốn đặt_hàng tại_chỗ .",2
"một hộp cơm làm hơn 20 phút , làm xót bill quên món cơm chủ_yếu làm ga",0
ngon ...,1
"cũng tốt . đồ_ăn ngon , đợi không quá lâu . gần ngay bờ hồ hoàn_kiếm",1
gọi gà không cay ship gà cay,0
thật tốt khi có loại rác này ở đây sau khi bạn có phở và bun trong 2 tháng .,1
tự_động_hoá,1
"điều này có vị chính_xác giống như trở về nhà ở úc , rất tốt . nhân_viên được tự_do và nói tiếng anh rất tốt , có_thể hơi bận_rộn tuỳ_thuộc vào ngày bạn đi và thời_gian nào , nhưng nhân_viên rất hiệu_quả và di_chuyển dòng rất nhanh , ngay cả trong khoảng thời_gian bận_rộn , tôi chưa bao_giờ mắc sai_lầm với đơn đặt_hàng của tôi rất mới_mẻ .",1
kinh_dị,0
đơn_giản là thức_ăn nhanh tốt nhất ở hà_nội .,1
mua đồ,0
"có rất nhiều người và giá_cả cao nếu bạn không_thể tìm thấy thứ gì đó để ăn , bạn có_thể đến",1
ngon đăt,1
ok sạch_sẽ . cũng bình_thường .,2
trải_nghiệm tuỳ mỗi cá_nhân .,2
thức_ăn sạch_sẽ nhưng dịch_vụ chậm,2
"dạo này thấy gà với đồ_ăn kèm là xà_lách lắc của mcdonalds ngon vl . kem cũng ngon nữa , đặt trên app thì khuyến_mãi cũng nhiều .",1
tôi gọi đê đăt bánh gần 10 cuộc goi nhưng không ai băt may . cung_cách phục_vụ xem thương khach hang quá_sức .,0
yum lol,1
ăn tạm được ...,2
mcd bận_rộn với lựa_chọn tốt tuy_nhiên bộ đếm dịch_vụ sal có vấn_đề lấy thẻ_tín_dụng hoặc không thân_thiện với người dùng . người nhận đơn đặt_hàng của chúng_tôi hầu_như không_thể hiểu được tiếng anh và rất khó để giải_thích . mccafe servo tuy_nhiên là tuyệt_vời .,2
cheeseburger deluxe cheeseburger thông_thường trông như_thế_nào,0
"gà không xương , không tin được 6 cục nhỏ như viên cá viên mà lấy giá trên trời bột không",0
bạn phải thử gà cay giòn . cửa_hàng sạch và thoải_mái với một phần mccafe .,2
nhưng ấn_tượng bởi dịch_vụ,0
thịt luôn được làm nóng sẵn và phô_mai không bị tan chảy . họ cũng bỏ_qua bất_kỳ bình_luận về chất_lượng thực_phẩm của họ . nơi này không xứng_đáng với tên mcdonalds,0
quá bận_rộn,2
giá ổn dịch_vụ nhanh chất_lượng không_gian không được sạch_sẽ . cần cải_thiện,0
đfdf,0
"dich vụ rất tốt , đồ_ăn ngon",1
không thích chỗ này,0
"mọi thứ đều đi trước thời_đại và chuyên_nghiệp ở mức_độ cao nhất . đồ_ăn sạch_sẽ , gà rất giòn da thấm thịt và có nhiều sốt ngon . nên thử mù_tạt mật_ong và sốt tỏi ớt . nếu_như không phải đi bộ vào quán thì sẽ ghé thăm nhiều hơn . cập_nhật dạo này mcdonalds có chương_trình 99k 2 burger bất_kỳ hoặc mua 1 tặng 1 thứ 5 hàng tuần rất ok . hy_vọng sẽ tiếp_tục có các chương_trình mới để thu_hút khách_hàng .",1
đồ_ăn khá ổn . nhưng chất_lượng phục_vụ rất tệ . tệ từ quản_lý đến phục_vụ .,0
ăn bình_thường,2
nhân_viên ngủ trên ghế sofa . mùi kỳ_lạ,0
cửa_hàng thương_hiệu nổi_tiếng,1
một lựa_chọn tuyệt_vời để nghỉ_ngơi trên một chiếc xe_máy,2
tốt nhanh,1
"service cũng tốt nhưng có 1 vấn_đề làm mình bực_mình . order mang về của mình là như sau phần 3 miếng gà cay phần burger bò 2 lớp meal cỡ lớn oreo mcflurry gà cay giảm_giá 22 tính ra tổng_cộng là phải có 4 miếng gà . ban_đầu đã tính ăn tại_chỗ nhưng có việc gấp nên đã nhờ nhân_viên gói lại dùm . nhân_viên làm rất tốt phần này , nhưng khi về tới nhà thì phát_hiện là chỉ có 3 miếng gà thôithiếu một miếng :mặt khóc to::mặt khóc to:k thể tha_thứ được mình trả tiền cho 31 4 miếng gà cay nhưng rốt_cuộc cái mình nhận là 3 miếng gà sự cay_đắng vô_cùng :khuôn mặt trầm ngâm:",0
nhân_viên mắt dậy thật,0
"tệ_hại , thanh_toán đồ uống xong bắt khách đợi , quầy pha_chế không có người trực , thiếu_điều đi hét vào mặt mấy ông nhân_viên thì mới ra pha_chế , không có hẹn ở đây thì không bao_giờ vào thề luôn",0
khá,1
được,1
"tôi gọi món kem sô cô la , giải_quyết nó tại sổ đăng_ký và vào chỗ ngồi của tôi . ... cặp vợ_chồng đến sau và đặt_hàng vật_phẩm :cặp đôi có trái tim: nhặt các mặt_hàng và đi ra ngoài cửa_hàng . ... cặp đôi tiếp_theo ... thư_ký cửa_hàng đã mang các mặt_hàng từ gia_đình tôi trước mặt tôi đến tầng hai . ... tôi cũng mang các sản_phẩm của gia_đình mình lên tầng hai . huh , còn kem sô cô la của tôi thì sao ... thư_ký kiểm_tra biên_lai của tôi và quay lại núi biên_lai trước khi đăng_ký ... tôi đã quên sau tất_cả tôi chưa bao_giờ nghĩ rằng điều này sẽ kéo_dài trong hai ngày ... bây_giờ tôi sẽ đợi tsuki trở_lại :mặt cười toe toét: thư_ký cửa_hàng dường_như không bị xúc_phạm . ... hahaha",0
không có bánh_mì kẹp thịt ăn_chay và nhà_hàng bị bẩn . thùng rác đã kết_thúc .,0
"vào ngày lễ và cuối tuần dịp phố đi bộ , quán thường đông quá mức trong khi quầy thanh_toán nhỏ nên phải xếp_hàng hơi lâu .",2
họ không có sữa lắc hoặc frappe shino,0
"vị_trí tốt , thức_ăn ngon...nv thiếu nhiệt_tình",0
nóng_nực không thoải_mái .,0
"quán đông_đúc , chỗ ngồi thoải_mái view nhìn đường xá ok",1
tôi yêu mcdonald,1
giống như tất_cả các macca khác . thực_phẩm là trung_bình . dịch_vụ là tốt,2
cafe uống buồn_nôn . bánh rất đắt và éo ngon,0
cuối tuần bận_rộn,2
"quan_điểm đẹp , thức_ăn nhanh với dịch_vụ tốt và phi_hành_đoàn thân_thiện",1
thức_ăn ngon . nhưng wc ô_uế .,2
nhân_viên tỏ thái_độ không tốt với ae giao hàng,0
không còn mac lớn nữa,1
cung ôn,2
"chỉ cần băng qua đường đến bưu_điện , số 86 bus stop phải trước bưu_điện , hãy đến cảng không_khí quốc_tế noi bai . giá vé có giá 35.0 vnd .",2
được rồi,2
địa_phương_hoá nhưng đủ tốt cho khách du_lịch với dị_ứng thực_phẩm hà_nội địa_phương .,2
quá ồn_ào,0
cần gọi ăn nhanh để đi gấp nhưng đợi mất tg quá . nên cải_thiện thêm,0
đồ_ăn ra nhanh phục_vụ được nhưng nhân_viên vệ_sinh chửi khách,2
quá giá và béo ngậy .,2
giá cao,2
"trong mcdonalds , họ cho tóc ăn .",0
"tiện_lợi , không_gian thoáng mát , đẹp_mắt , sạch_sẽ .",1
tốt cho trẻ_em và gia_đình sau chuyến lưu_diễn thành_phố và đi bộ dài .,2
crowdy như mọi_khi vì đây là mcdonald đầu_tiên và duy_nhất ở hà_nội vào năm 2018 . sự thiếu_hụt rất lớn của nhân_viên dọn_dẹp nên nó nhanh_chóng bị lộn_xộn sau khi mọi người thả nước_ngọt và thức_ăn trên sàn nhà . thực_đơn và thực_phẩm là tốt như trong bất_kỳ mcdonald nào trên khắp thế_giới . nhân_viên thân_thiện nhưng không đủ của họ về nhiệm_vụ dọn_dẹp . thiếu sự hiện_diện của người_quản_lý để giám_sát và hỗ_trợ các hoạt_động khác .,2
chỉ là một mcdonald khác . thức_ăn tươi và ngon . không hoàn_toàn giống với hương_vị ở nam_phi . rất khác nhau . không chắc đó là gia_vị mayo hay gà nhưng tốt khác,1
đông_đúc và không quan_tâm đến khách_hàng . mất 1 giờ để nhận được một đơn đặt_hàng 2 gà rán và 6 miếng gà cốm . thật_sự 1 giờ chỉ cho đơn đặt_hàng đó tôi hiểu nếu đó là một đơn đặt_hàng lớn nhưng chỉ có 2 điều bạn phải mất một giờ tôi đã không nhận ra rằng fastfood có nghĩa là bạn phải đợi một giờ để nhận đơn đặt_hàng . đó là những gì nhanh có nghĩa là bây_giờ . rất thất_vọng,0
đồ_ăn ngon . quán sạch_sẽ .,1
"gà tươi , gia_vị đều , sốt chấm hợp vị . tuy_nhiên , khay đựng sốt chấm khá bé và làm bằng giấy nên khá bất_tiện trong khi ăn . không_gian rộng , nhiều khu_vực cho nhiều đối_tượng . nhân_viên dọn bàn hơi chậm nên việc chọn chỗ cũng bị_động .",1
"sạch_sẽ , đồ_ăn cũng tạm ổn",1
"tôi không phải là một fan hâm_mộ của thức_ăn nhanh , đặc_biệt là không phải là một thương_hiệu mà tôi có ở đất_nước của tôi . tuy_nhiên , vì thời_tiết xấu , chúng_tôi chỉ có_điều đó để về nhà nhanh_chóng . các thị_hiếu khác nhau của phápanhhàn quốc nhưng rất đáng ngạc_nhiên đối_với mcdonald . dịch_vụ chỉ chậm một_chút nhưng có rất nhiều người . tôi nghĩ rằng một_số khách du_lịch tự lấy các vị vua với những lời chỉ_trích về những người định_cư điển_hình , vì họ đã tức_giận mà không có lý_do sau khi xác_nhận một đơn đặt_hàng hai phút trước đó . tôi hài_lòng với nơi này . gà rán rất ngon đã ghé thăm vào tháng 9",2
bãi đỗ xe nhỏ bảo_vệ ngồi hút thuốc không hướng_dẫn khách chỗ đậu xe,2
mọi thứ ở đây đều tốt . lấy đi 2 sao vì sức nóng bên trong nhà_hàng . họ dường_như không đủ khả_năng để trả tiền cho điều_hoà_không_khí .,2
"đó là một maccas , phi_lê cá có_vẻ nhỏ_bé ... khoai_tây chiên lạnh .",0
đây là lý_do tôi đến hà_nội,1
"tôi làm tài_xế công_nghệ , lần đầu_tiên ghé đây mua đồ giao cho khách . khi đến_nơi do không biết về khu_vực để xe . nên đi theo hướng_dẫn vào nơi để gửi xe , vừa tới khu_vực giữ xe , mình hỏi anh giữ xe là để xe ở đây phải không ạ anh chỉ tay về phía trước quán và nói có thấy đồng_nghiệp đậu không nghe xong mình thấy không vui ngay . dù_sao mình cũng phải được xem như một khách_hàng chứ . đã hướng_dẫn thì phải cho rõ để khách còn biết . giống kiểu có thái_độ riêng_biệt với tài_xế công_nghệ . tôi chỉ là người mua hộ cho khách chứ đâu phải vào để xin_xỏ gì đâu mà đối_xử vậy . nếu tôi là khách_hàng chắc_chắn sẽ quay xe đi luôn rồi . mong rằng quản_lý chấn_chỉnh điều này để có dịch_vụ tốt nhất trong khâu phục_vụ .",2
dịch_vụ rất xấu . ban quản_lý mcdonalds cần chú_ý nhiều hơn đến hoạt_động và đào_tạo nhân_viên của mcdonalds hà_nội .,0
dj,2
thức_ăn ngon nhưng hơi đông_đúc trong các mùa lễ_hội . không có chỗ ngồi vào kỳ nghỉ năm mới .,1
khu_vực bên ngoài rất hôi mùi thuốc_lá ... đầu_lọc xả đầy khu_vực bảo_vệ ngồi ...,2
bữa ăn tối thực_phẩm tốt,1
"sắp_xếp một bữa ăn sinh_nhật cho hơn 10 trẻ_em ở đây và quy_trình hỗ_trợ khách_hàng từ nhân_viên chỉ đơn_giản là đặt bàn và gọi món ăn là quá tệ , không có ý_thức về lòng hiếu_khách và hoàn_toàn không được đào_tạo cơ_bản trải_nghiệm lố_bịch nhất là trong khi những đứa trẻ đã chọn các món ăn từ giỏ hàng thực_đơn , một cô_hầu bàn liều_lĩnh đã đến để hỏi lại thực_đơn chỉ vì có một khách_hàng người nước_ngoài đang tìm_kiếm nó tôi tự hỏi làm thế_nào quản_lý của họ nghĩ về tiêu_chuẩn dịch_vụ này",0
gà ăn ngon vệ_sinh sạch_sẽ,1
"không tat bang mcdonal hoang dao thuy . mieng ga qua be . se không quay lai nua vi xung_quanh co nhieu cua hang an nhanh hon ... gia ca hop ly hon . tuy nhien , co 1 diem cong cua mcdonal so voi cac cua hang khac la nhan vien chuyen nghiep hon . va da du ky tu chua nhi cho chac chan",2
nơi này là tốt . mở_cửa 24 giờ . nhà_vệ_sinh đã rất sạch_sẽ . dịch_vụ đã chậm .,2
"khu_vực ăn_uống trên lầu hôi_thối vì ac không được bảo_dưỡng và cửa_sổ được đóng đinh . sàn nhà trơn từ dầu của thực_phẩm rơi . vẫn còn thức_ăn và các mô trên sàn nhà , việc_làm sạch dường_như dừng lại khi mặt bàn trống ..",0
tạm được ...,2
mấy đứa làm part time có thái_độ rất là mất_dạy mọi người không nên tới đây,0
tốt disgusting google không cung_cấp đúng số điện_thoại ngoài chán_ghét,0
"wf chán lắm , không bao_giờ chạy nổi cái trang để bấm kết_nối cả .",0
"đồ_ăn ngon , nóng , phục_vụ tốt và nhiệt_tình . giá_cả kg lệch so với các fastfood khác . chắc_chắn sẽ ghé lại",1
nhân_viên thái_độ khi grab mua hàng trả đồ thiếu,0
"đẹp , nhanh_chóng , dịch_vụ . các combo tuyệt_vời , sẽ trở_lại để thử người khác .",1
khá lạ_miệng nhưng hơi ngán nếu ăn liên_tục,1
hương_vị ở việt_nam không quá ngon . điều này là chúng cung_cấp nhiều sự lựa_chọn hơn về nước sốt và cũng nhận được mynonise,2
"đã thấy họ 3 lần đưa ra cùng một đơn đặt_hàng , cho những người_dân địa_phương đã ra_lệnh theo chúng_tôi . 30 phút thời_gian chờ_đợi là một trò_đùa cho thức_ăn nhanh . mỗi khi bạn hỏi chuyện gì đang xảy ra . chờ 5 phút . câu nói đùa",0
bận . nhưng làm cho nó hoàn_thành,1
tuyệt_vời,2
"đã ở đây nhiều lần khi tôi sống trong khoảng_cách đi bộ . khoai_tây chiên được phục_vụ bất_cứ lúc_nào trong ngày , đều khập_khiễng , như_thể họ đã chiên nó vào ngày hôm trước và được vi_sóng trước khi phục_vụ . dịch_vụ là không_thể . giao_tiếp với nhân_viên về đơn đặt_hàng đồ uống của tôi với barista đã nhiều lần bị loại_bỏ do không đủ sức_mạnh não thay_mặt cho các quý ông_trẻ .",0
rất bận_rộn và chỉ có 3 màn_hình bạn đặt_hàng từ . thức_ăn mất nhiều thời_gian để có được . bun chính nó ướt và khủng_khiếp . không phải là một kinh_nghiệm tuyệt_vời .,2
"thức_ăn ngon , nhân_viên thân_thiện , view đẹp",1
"đồ_ăn ngon nhưng vẫn phải cho 1 vì ăn xong mình ra ngoài bắt grab , đang chờ xe mà trời mưa thì bị bảo_vệ ra quát đuổi không cho đứng dưới hiên , có nói là cháu vừa ăn xong cháu chờ xe đón , nhưng ông í vẫn quát , để í thì thấy ai ông í cũng quát nên cho 1 chấn_chỉnh nhé :khuôn mặt hơi mỉm cười:",0
"cửa_hàng bẩn , ồn_ào đáng kinh_ngạc",2
đã không đáp_ứng mong_đợi của tôi đối_với một mcdonalds bình_thường . bánh_mì đã nhai và bánh burger rất lộn_xộn . dịch_vụ rất nhanh và tốt nhưng các bàn đã dính và không được làm sạch tốt . không phải là một chiếc burger mcdonalds thích_hợp,0
số 1 của mcdonald .. thật đáng tiếc khi bạn chỉ có_thể ăn với hoan kiem .. có rất nhiều khách_hàng . rất phức_tạp,1
không biết nói gì nữa,0
ngon bổ rẻ . 2424 phục_vụ tốt,1
quá bận_rộn,0
"thông_thường nó là tự_phục_vụ . bạn chọn các món ăn của bạn trong thực_đơn , đặt_hàng và chờ_đợi để tự mình lấy nó . không ai bảo tôi mang thức_ăn của tôi . giá_cả không đáng yêu . phần nhỏ không giống như quảng_cáo . bạn có_thể chọn burgerking , texas hoặc jollibee để có trải_nghiệm tốt hơn vị_trí được xây_dựng tốt , ở quận trung_tâm quận 1 ồn_ào và một_chút không bẩn_thỉu .",2
"cửa_hàng mcdonalds chi_nhánh đa kao là cửa_hàng đầu_tiên của hãng được mở tại việt_nam vào năm 2014 và đây được cho rằng là chi_nhánh đẹp nhất trong 17 chi_nhánh của mcdonalds tại tp.hcm. địa_chỉ 2 6 bis điện_biên_phủ , q1 , tp.hcm giá 50.0 đ 200.0 đ cửa_hàng mcdonalds nằm ngay vị_trí vòng xoay điện_biên_phủ . đây là một vị_trí thuận_lợi và đông người qua_lại nên khách_hàng tại chi_nhánh này rất đông . và một điểm nổi_bật không_thể không kể đến khi nhắc về dịch_vụ của mcdonalds đó chính là dịch_vụ drive thru . drive thru là dịch_vụ mua hàng không cần đổ xe được mcdonalds tiên_phong tại việt_nam trong lĩnh_vực này . menu của nhà_hàng mcdonalds luôn được đầu_tư về hình_thức và chất_lượng để các thực_khách có_thể tự_do chọn_lựa . và một trong những món ăn phổ_biến được yêu thích nhất chính là gà rán . được bố_trí ngay ở giữa và từ trái sang phải nhằm trở_thành những thông_tin đầu_tiên mà khách_hàng thấy được . ngoài những menu đồ_ăn thì chúng_tôi có_thể thấy nhà_hàng mc donalds còn có menu về café . mccafe tạo cho chúng_tôi một cảm_giác café của nhà_hàng rất chất_lượng với giá_cả hợp_lý và phù_hợp với giá tiền của khách_hàng thứ hai , về cách bố_trí khu_vực dành cho khách_hàng . mcdonalds bố_trí chỗ ngồi rất thông_minh , không để các khách_hàng phải phiền hoặc cảm_thấy không hài_lòng khi ngồi lại thưởng_thức các món ăn . do cường_độ làm_việc khá cao nên các bạn nhân_viên cũng được đào_tạo rất chuyên_nghiệp , tư_vấn rõ_ràng cho khách_hàng về thức_ăn và kèm nước uống , hướng_dẫn rõ_ràng các quy_trình khi khách hỏi .",1
phục_vụ chậm và kô nhiệt_tình,2
bình_thường,2
như mọi macdonal,2
tạm ổn,2
khỏi nói proo,1
"phục_vụ tốt , nhanh_chóng , món ăn đa_dạng , có quầy cafe , các món bánh_tráng miệng , kem tươi ... chỗ ngồi rộng_rãi . có chương_trình giảm_giá , có nhận tổ_chức sinh_nhật cho trẻ_em .",1
phở bánh_mì kẹp thịt và sữa_chua dứa . nó rất ngon . phải thử lại .,1
không_gian mát_mẻ,1
cùng một người chú cũ mcdonald,1
"wc bẩn kinh_khủng , bad service",2
"chỉ có macdonald trong thành_phố . vị_trí trung_tâm , rất gần các đường_phố cũ của hà_nội . mở cửa_hàng ngày từ 7 giờ sáng đến nửa_đêm nhưng tầng 2 chỉ mở sau 10 giờ sáng . downstair không có nhiều bảng .",2
":ký hiệu chỉ thị khu vực chữ k: đánh_giá hàn_quốc :ký hiệu chỉ thị khu vực chữ k: mcdonald gần hồ hoan kiem . đến vào sáng sớm , tôi đến thăm hà_nội và đến thăm séc trong thời_gian . đó là vào sáng sớm , vì_vậy tôi đã đặt mua mac morning và có_thể dành thời_gian . thật tốt khi chỉ cần tháo nó ra , nhưng bạn không cần phải ghé thăm điểm này và tìm mcdonald",2
hương_vị tuyệt_vời,1
"big mac có vị như mọi lúc , bất_cứ nơi nào . phần còn lại là khác nhau",1
bảo_vệ không thân_thiện . tầng trệt tolet nam và nữ sử_dụng chung .,1
"rất là bực_mình về chuyện gửi xe tại đây , phải có bill mới được giữ xe free , mình với bạn đi 2 xe nhưng ăn cùng 1 bill thì bị người giữ xe hỏi xét_nét , giọng trên trời quá , không_lẽ ăn 2 người phải 2 bill hay xét camera đi cùng nhau à muốn phân_biệt khách gửi xe vô ăn hay gửi xe nhờ thì làm_sao coi cho được thì làm . khác hẳn mc donald quang trung , nhân_viên giữ xe tử_tế , dẫn cả xe cho khách và luôn niềm_nở . khong bao_giờ quay trở_lại mc donald này 1 lần nào nữa",0
nơi tuyệt_vời,2
nó dường_như là dễ_chịu nhất trong số các cửa_hàng của mcdonald,1
nhà_hàng này rất ok,1
"vì_vậy , giá tốt và tốt",1
đi tour pkl,1
kinh_khủng . đừng đi .,0
vệ_sinh khu_vực xung_quanh không tốt,2
"mcd cổ_điển ở rìa hồ ở trung_tâm hà_nội rất nhiều chỗ ngồi trên lầu , sạch_sẽ và thoáng mát menu cũng có món cơm nếu bạn muốn",2
tạm được,2
giao món thiếu nhiều lần,0
